"filename", "language", "JSON with Comments", "JavaScript", "JSON", "Markdown", "HTML", "JavaScript JSX", "XML", "CSS", "comment", "blank", "total"
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\NutritionDiets.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 3, 43
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\NutritionDietsTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 4, 42
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\NutritionDietsTableRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 6, 91
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useCreateDietTemplate.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useDeleteDietTemplate.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useGetDietAssessmentSettingsForm.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 2, 2, 25
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useGetDietTemplates.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 0, 1, 6, 46
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useGetSpecificDietTemplate.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useUpdateDietAssessmentSettingsForm.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerDiets\useUpdateDietTemplate.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerFoods\NutritionFoods.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 1, 4, 55
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerFoods\useGetTrainerFoods.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 1, 6, 65
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerMeals\NutritionMeals.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 1, 5, 62
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\Trainer\trainerMeals\useGetTrainerMeals.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 1, 6, 44
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\CreateFood.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 373, 0, 0, 5, 12, 390
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\FoodOperationPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 5, 38
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\NutritionFoodFilterForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 3, 8, 88
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\NutritionTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 4, 50
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\NutritionTableRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 162, 0, 0, 7, 9, 178
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\useCreateFood.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\useDeleteFood.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\useGetSpecificFood.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\foods\useUpdateFood.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\CreateMeal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 127, 0, 0, 3, 4, 134
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\FoodMacros.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 2, 37
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\MealDetailsForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 3, 77
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\MealFood.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 2, 10, 117
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\MealIngredients.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 3, 52
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\MealMacros.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 2, 41
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\MealOperationsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 7, 48
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\NutritionMealFilterForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 26, 5, 69
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\NutritionMealsTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 3, 55
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\NutritionMealsTableRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 0, 12, 144
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\useCreateMeal.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\useDeleteMeal.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\useGetAppMeals.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 1, 6, 44
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\useGetSpecificMeal.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 2, 2, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\nutrition\meals\useUpdateMeal.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\workout\Admin\WorkoutAdmin.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 12, 3, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\workout\Admin\WorkoutRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 4, 44
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\workout\Admin\WorkoutTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 1, 5, 64
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\features\common\workout\Admin\exercises\Exercises.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 3, 47
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useLocalStorageState.js", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useMessageListener.js", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 0, 25, 12, 60
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useMoveBack.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useOutSideClick.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\usePageLocation.js", "JavaScript", 0, 16, 0, 0, 0, 0, 0, 0, 1, 2, 19
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useSearch.js", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 0, 4, 7, 34
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\hooks\useSorting.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 27, 4, 61
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\package-lock.json", "JSON", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\Account.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\Settings.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 6
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\Support.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 7
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\TrainerReview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\TrainersApproval.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 3, 20
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesAdmin\Users.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Dashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 11
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Foods.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Login.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 15
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Meals.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Nutrition.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 3, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Transcations.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 3, 25
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesCommon\Workout.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 10, 4, 21
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\CompleteProfile.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 9
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\DietPlanCustomized.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\DietPlanFree.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\DietPlanTrainer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\Messages.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\Packages.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 3, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\Portfolio.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\SignUp.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\TraineeInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\pagesTrainer\Trainees.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiAdmin.js", "JavaScript", 0, 148, 0, 0, 0, 0, 0, 0, 0, 11, 159
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiAuth.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 4, 53
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiChat.js", "JavaScript", 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 46
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiCompleteProfile.js", "JavaScript", 0, 263, 0, 0, 0, 0, 0, 0, 0, 18, 281
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiDashboard.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 0, 2, 5, 79
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiDiets.js", "JavaScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 7, 96
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiFoods.js", "JavaScript", 0, 102, 0, 0, 0, 0, 0, 0, 0, 7, 109
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiMeals.js", "JavaScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 7, 93
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiSubscribedTrainees.js", "JavaScript", 0, 235, 0, 0, 0, 0, 0, 0, 0, 17, 252
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\services\apiTrainer.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 4, 50
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\styles\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 45, 249, 28, 322
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\styles\styles.js", "JavaScript", 0, 177, 0, 0, 0, 0, 0, 0, 52, 6, 235
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ActiveButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 1, 6, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Admin.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\AppLayout.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 6, 5, 59
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\BackBtn.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 22
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\BreadCrumbs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 3, 79
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Button.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 16, 123
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Checkbox.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 4, 44
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\CircularProgress.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 9, 4, 73
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\CompoundTabs-v1.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 8, 49
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\CompoundTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 8, 14, 85
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ConfirmDelete.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 3, 29
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\DaysTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 18, 16, 141
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\DaysTabsItems.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 1, 3, 26
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\DivContainer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\DivContainerPortoflio.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Empty.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ErrorFallBack.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 1, 3, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Filter.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FilterButtons.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 1, 4, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FilterButtonsState.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 1, 5, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FilterForm-v1.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 13, 6, 55
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FilterForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 3, 2, 39
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FilterTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 3, 6, 39
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\FutureFeatures.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 3, 20
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Header.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 1, 49
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Image.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 68, 0, 0, 0, 3, 71
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ImageCropper.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 26, 16, 174
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ImageViewer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 3, 27
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Input.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 1, 2, 14
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\InputDropdown.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 97, 14, 206
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\InputDropdownMultiSelection.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 4, 78
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\InputFloatingLabel.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 3, 46
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\InputRadiaButtons.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 4, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\InputTextArea.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 2, 3, 24
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Logo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 6, 67
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\MainNav.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 188, 0, 0, 3, 5, 196
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\MainNavLists.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 4, 26
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Menus -v1.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 11, 92
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Menus.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 8, 104
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Modal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 0, 7, 64
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\PageNotFound.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 2, 29
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Pagination.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 2, 4, 55
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ProtectedRoute.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 9, 7, 45
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\ProtectedRouteProfile.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 6, 7, 39
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\SearchInput.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 8, 3, 36
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Sidebar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\SortTableColumnsHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 7, 68
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Spinner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 5, 3, 50
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\SpinnerMini.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\StatusLabel.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 3, 17
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\SubscribedTrainerInfoCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 3, 29
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Table.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 125, 31, 213
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\TableOperationsContainer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Title.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\Trainer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\UploadImage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 1, 3, 55
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\UploadImageForm-v1.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 53, 8, 137
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\UploadImageForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 4, 82
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\ui\VerticualTabs.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 8, 62
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\utils\checkTokenValidity.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\utils\constants.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\utils\helpers.js", "JavaScript", 0, 33, 0, 0, 0, 0, 0, 0, 4, 12, 49
"c:\courses\Graduation Project\ProFit Admin\profit-admin\src\utils\setCanvasPreview.js", "JavaScript", 0, 34, 0, 0, 0, 0, 0, 0, 5, 6, 45
"c:\courses\Graduation Project\ProFit Admin\profit-admin\tailwind.config.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 2, 2, 31
"c:\courses\Graduation Project\ProFit Admin\profit-admin\vercel.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 13
"c:\courses\Graduation Project\ProFit Admin\profit-admin\vite.config.js", "JavaScript", 0, 16, 0, 0, 0, 0, 0, 0, 1, 2, 19
"Total", "-", 3, 3230, 10874, 2, 16, 12917, 291, 45, 1376, 1716, 30470